化學物名稱,中文名稱,風險等級,PubChem CID,CAS No.,危害組別,危害名稱,危害等級,資料來源,可信度,危害分類是否清楚,適用地區,適用產業,是否具強制性？,清單連結,註解,額外註解,預測值,Summary,Generated_Text
Acetonitrile,,1,6342,75-05-8,急毒性危害,急性毒性,高,南韓GHS,相對低,危害等級分類清楚。,韓國,所有,Y,"The Korean National Chemicals Information System (NCiS) can be used to search for GHS Classifications for chemicals. GreenScreen List Translator only includes chemicals in 5 broad search categories: Phase-in substances subject to registration, Toxic Substances, Restricted Substances, Prohibited Substances, and Substances requiring preparation for accidents. Search each category, as a chemical may be on one list and not another.
http://ncis.nier.go.kr/en/main.do",急毒性危害第3級：H301 (吞食) 或H311 (皮膚) 或H331 (吸入),,,,"乙腈（Acetonitrile），CAS 編號為 75-05-8，風險等級為 1，PubChem CID 為 6342。

該物質屬於急毒性危害，主要的危害為急性毒性，危害等級為高。根據南韓 GHS 的資料來源，可信度相對較低，但危害等級分類清楚。

此危害適用於韓國地區，並影響所有產業。該物質在南韓 GHS 系統中被列為急毒性危害第 3 級，對應的危害代碼為 H301（吞食）、H311（皮膚）或 H331（吸入）。

相關清單可通過以下連結查閱：The Korean National Chemicals Information System (NCiS)。該系統可用於搜索化學品的 GHS 分類，並包含五大類別的化學品：需註冊的過渡性物質、有毒物質、受限制物質、禁止物質以及需準備應急措施的物質。每個類別都需單獨搜索，因為某些化學品可能只在其中一個清單中出現。

該法規在韓國地區具有強制性要求，相關清單可通過以下連結查閱：http://ncis.nier.go.kr/en/main.do。此物質的危害分類屬於急毒性危害第 3 級。"
Acetonitrile,,1,6342,75-05-8,急毒性危害,急性毒性,中,馬來西亞GHS,相對低,危害等級分類清楚。,馬來西亞,C大類「製造業」、G大類「批發及零售業」,Y,"The Chemical Search database provided by the Malaysia Department of Environmental Safety and Health (DOSH) can be used to search for GHS Classifications for individual chemicals only.
http://cims.dosh.gov.my/",急毒性危害第4級：H302 (吞食) 或H312 (皮膚) 或H332 (吸入),,,,"乙腈（Acetonitrile），CAS 編號為 75-05-8，風險等級為 1，PubChem CID 為 6342。
該物質屬於急毒性危害，主要的危害為急性毒性，危害等級為中。根據馬來西亞 GHS 的資料來源，可信度相對較低，但危害等級分類清楚。
此危害適用於馬來西亞地區，主要影響製造業（C 類）和批發及零售業（G 類）。
該物質在馬來西亞 GHS 中被列為急毒性危害第 4 級，對應的危害代碼為 H302（吞食）、H312（皮膚）或 H332（吸入）。
該法規在馬來西亞地區具有強制性要求，相關清單可通過以下連結查閱：The Chemical Search database provided by the Malaysia Department of Environmental Safety and Health (DOSH) can be used to search for GHS Classifications for individual chemicals only.（http://cims.dosh.gov.my/）。
此物質的危害分類屬於第 4 級。"
Acetonitrile,,1,6342,75-05-8,急毒性危害,急性毒性,非常高,紐西蘭GHS,相對低,危害等級分類清楚。,紐西蘭,所有,Y,"The Chemical Classification and Information Database (CCID) provided by the New Zealand Hazardous Substances and New Organisms (HSNO) can be used to search for hazards of individual chemicals (first link). New Zealand uses their own classification terminology which need to be converted to GHS classification categories to be used in the List Translator. A document describing the translation from HSNO to GHS classification is available at the second link.
http://www.epa.govt.nz/search-databases/Pages/HSNO-CCID.aspx
http://www.epa.govt.nz/Publications/hsnogen-ghs-nz-hazard.pdf",急毒性危害第1或2級：H300 (吞食) 或H310 (皮膚) 或H330 (吸入),,,,"乙腈（Acetonitrile），CAS 編號為 75-05-8，風險等級為 1，PubChem CID 為 6342。

該物質屬於急毒性危害，主要的危害為急性毒性，危害等級為非常高。根據紐西蘭GHS的資料來源，可信度相對較低，但危害等級分類清楚。

此危害適用於紐西蘭地區，並影響所有產業。該物質在紐西蘭的危害分類具有強制性要求，並列於紐西蘭危險物質和新有機物（HSNO）法規中的化學分類和資訊資料庫（CCID）。紐西蘭使用其自身的分類術語，需轉換為GHS分類類別以便在清單翻譯器中使用。相關的翻譯文件可通過以下連結查閱：HSNO-CCID資料庫，以及HSNO到GHS分類的翻譯文件。

該物質的急毒性危害等級被列為第1或2級，對應的危害說明為H300（吞食）、H310（皮膚）或H330（吸入）。相關清單可通過以下連結查閱：
- [HSNO-CCID資料庫](http://www.epa.govt.nz/search-databases/Pages/HSNO-CCID.aspx)
- [HSNO到GHS分類翻譯文件](http://www.epa.govt.nz/Publications/hsnogen-ghs-nz-hazard.pdf)

此清單會定期更新，並提供所有相關CAS編號與調和分類的Excel清單下載功能。"
Acetonitrile,,1,6342,75-05-8,急毒性危害,急性毒性,高,紐西蘭GHS,相對低,危害等級分類清楚。,紐西蘭,所有,Y,"The Chemical Classification and Information Database (CCID) provided by the New Zealand Hazardous Substances and New Organisms (HSNO) can be used to search for hazards of individual chemicals (first link). New Zealand uses their own classification terminology which need to be converted to GHS classification categories to be used in the List Translator. A document describing the translation from HSNO to GHS classification is available at the second link.
http://www.epa.govt.nz/search-databases/Pages/HSNO-CCID.aspx
http://www.epa.govt.nz/Publications/hsnogen-ghs-nz-hazard.pdf",急毒性危害第3級：H301 (吞食) 或H311 (皮膚) 或H331 (吸入),,,,"乙腈（Acetonitrile），CAS 編號為 75-05-8，風險等級為 1，PubChem CID 為 6342。

該物質屬於急毒性危害，主要的危害為急性毒性，危害等級為高。根據紐西蘭 GHS 的資料來源，可信度相對較低，但危害等級分類清楚。

此危害適用於紐西蘭地區，並適用於所有產業。該物質在紐西蘭的化學分類和資訊資料庫（CCID）中列出，該清單由紐西蘭危險物質和新生物體（HSNO）提供，可以用來查詢個別化學物質的危害。紐西蘭使用其自身的分類術語，需轉換為 GHS 分類類別以便在清單翻譯器中使用。相關的轉換文件可通過以下連結查閱：紐西蘭 HSNO-CCID 資料庫，以及 HSNO 到 GHS 分類的翻譯文件。

該法規在紐西蘭地區具有強制性要求，相關清單可通過以下連結查閱：
- [HSNO-CCID 資料庫](http://www.epa.govt.nz/search-databases/Pages/HSNO-CCID.aspx)
- [HSNO 到 GHS 分類翻譯文件](http://www.epa.govt.nz/Publications/hsnogen-ghs-nz-hazard.pdf)

此物質的急毒性危害被列為第 3 級，對應 H301（吞食）、H311（皮膚）或 H331（吸入）。"
Acetonitrile,,1,6342,75-05-8,急毒性危害,急性毒性,中,PubChem資料庫 聯合國GHS,相對低,危害等級分類清楚。,,,,https://ftp.ncbi.nlm.nih.gov/pubchem/Compound/Extras/,translation missing: zh-TW.hazard_annotation.H302,,,,"乙腈（Acetonitrile），CAS 編號為 75-05-8，風險等級為 1，PubChem CID 為 6342。
該物質屬於急毒性危害，主要的危害為急性毒性，危害等級為中。根據 PubChem 資料庫和聯合國 GHS 的資料來源，可信度相對較低，且危害等級分類清楚。
目前沒有特定適用地區和產業的資訊，且是否具強制性要求尚不明確。
相關清單可通過以下連結查閱：PubChem 資料庫。該物質的危害分類屬於 H302（吞入有害）。"
Acetonitrile,,1,6342,75-05-8,急毒性危害,急性毒性,低,PubChem資料庫 聯合國GHS,相對低,危害等級分類清楚。,,,,https://ftp.ncbi.nlm.nih.gov/pubchem/Compound/Extras/,translation missing: zh-TW.hazard_annotation.H303,,,,"乙腈（Acetonitrile），CAS 編號為 75-05-8，風險等級為 1，PubChem CID 為 6342。
該物質屬於急毒性危害，主要的危害為急性毒性，危害等級為低。根據 PubChem 資料庫和聯合國 GHS 的資料來源，可信度相對較低，但危害等級分類清楚。
此物質的危害適用地區和產業未明確記載，且是否具強制性要求也未明確。
相關清單可通過以下連結查閱：PubChem 資料庫。該清單包含相關的 CAS 編號與物質資訊，並提供額外的資料下載功能。"
Acetonitrile,,1,6342,75-05-8,急毒性危害,急性毒性,高,PubChem資料庫 聯合國GHS,相對低,危害等級分類清楚。,,,,https://ftp.ncbi.nlm.nih.gov/pubchem/Compound/Extras/,translation missing: zh-TW.hazard_annotation.H311,,,,"乙腈（Acetonitrile），CAS 編號為 75-05-8，風險等級為 1，PubChem CID 為 6342。
該物質屬於急毒性危害，主要的危害為急性毒性，危害等級為高。根據 PubChem 資料庫和聯合國 GHS 的資料來源，可信度相對較低，但危害等級分類清楚。
此物質的危害適用地區和適用產業未明確記載，且是否具強制性要求也未明確。
相關清單可通過以下連結查閱：PubChem 資料庫。此物質的危害分類屬於 H311（有毒，經皮膚接觸可能致命）。"
Acetonitrile,,1,6342,75-05-8,急毒性危害,急性毒性,中,PubChem資料庫 聯合國GHS,相對低,危害等級分類清楚。,,,,https://ftp.ncbi.nlm.nih.gov/pubchem/Compound/Extras/,translation missing: zh-TW.hazard_annotation.H312,,,,"乙腈（Acetonitrile），CAS 編號為 75-05-8，風險等級為 1，PubChem CID 為 6342。
該物質屬於急毒性危害，主要的危害為急性毒性，危害等級為中。根據 PubChem 資料庫與聯合國 GHS 的資料來源，可信度相對較低，且危害等級分類清楚。
此物質的適用地區與適用產業未明確記載，且是否具強制性要求也未明確說明。
相關清單可通過以下連結查閱：PubChem 資料庫。該清單包含相關的 CAS 編號與物質資訊，並會隨著資料庫的更新進行調整。
額外註解：translation missing: zh-TW.hazard_annotation.H312。"
Acetonitrile,,1,6342,75-05-8,急毒性危害,急性毒性,中,PubChem資料庫 聯合國GHS,相對低,危害等級分類清楚。,,,,https://ftp.ncbi.nlm.nih.gov/pubchem/Compound/Extras/,translation missing: zh-TW.hazard_annotation.H332,,,,"乙腈（Acetonitrile），CAS 編號為 75-05-8，風險等級為 1，PubChem CID 為 6342。
該物質屬於急毒性危害，主要的危害為急性毒性，危害等級為中。根據 PubChem 資料庫與聯合國 GHS 的資料來源，可信度相對較低，且危害等級分類清楚。
目前沒有明確的適用地區與適用產業資訊，且是否具強制性要求尚不明確。
相關清單可通過以下連結查閱：PubChem 資料庫。此物質的危害分類屬於 H332（吸入性急毒性）。"
Acetonitrile,,1,6342,75-05-8,急毒性危害,translation missing: zh-TW.hazard_class.ST-S,非常高,日本GHS,相對低,危害等級分類清楚。,日本,所有,Y,"The NITE Chemical Risk Information Platform (NITE-CHRIP) database can be used to search for GHS Classifications for chemicals individually. To retrieve a full list of CASRNs, ""check all the boxes"" in the ""GHS Classification Results by the Japanese Government"" section, which is a subsection under ""Chemical Hazard and Risk Information"".
http://www.nite.go.jp/en/chem/chrip/chrip_search/srhInput",translation missing: zh-TW.hazard_annotation.GHS_Japan,,,,"乙腈（Acetonitrile），CAS 編號為 75-05-8，風險等級為 1，PubChem CID 為 6342。
該物質屬於急毒性危害，主要的危害為急性毒性，危害等級為非常高。根據日本 GHS 的資料來源，可信度相對較低，但危害等級分類清楚。
此危害適用於日本地區，並適用於所有產業。
該物質在日本 GHS 法規中具有強制性要求，相關清單可通過以下連結查閱：The NITE Chemical Risk Information Platform (NITE-CHRIP) database。該資料庫可用於單獨搜索化學物質的 GHS 分類，並可在 ""GHS Classification Results by the Japanese Government"" 部分中勾選所有選項以檢索完整的 CASRNs 清單。
此物質的危害分類屬於急毒性危害，並且相關清單會定期更新。"
Acetonitrile,,1,6342,75-05-8,急毒性危害,translation missing: zh-TW.hazard_class.ST-R,中,日本GHS,相對低,危害等級分類清楚。,日本,所有,Y,"The NITE Chemical Risk Information Platform (NITE-CHRIP) database can be used to search for GHS Classifications for chemicals individually. To retrieve a full list of CASRNs, ""check all the boxes"" in the ""GHS Classification Results by the Japanese Government"" section, which is a subsection under ""Chemical Hazard and Risk Information"".
http://www.nite.go.jp/en/chem/chrip/chrip_search/srhInput",translation missing: zh-TW.hazard_annotation.GHS_Japan,,,,"乙腈（Acetonitrile），CAS 編號為 75-05-8，風險等級為 1，PubChem CID 為 6342。
該物質屬於急毒性危害，主要的危害為急性毒性，危害等級為中。根據日本 GHS 的資料來源，可信度相對較低，但危害等級分類清楚。
此危害適用於日本地區，並且適用於所有產業。
該物質在日本 GHS 法規中具有強制性要求，相關清單可通過以下連結查閱：The NITE Chemical Risk Information Platform (NITE-CHRIP) database。該資料庫可用於單獨搜索化學物質的 GHS 分類，並可在 ""GHS Classification Results by the Japanese Government"" 部分中檢索完整的 CASRNs 清單。
此物質的危害分類屬於中等級別。"
Acetonitrile,,1,6342,75-05-8,急毒性危害,皮膚致敏 - 重複劑量,低,QSAR Toolbox: QSAR,相對低,危害等級分類清楚。,,,,,translation missing: zh-TW.hazard_annotation.QSAR Toolbox: QSAR,低毒性,,,"乙腈（Acetonitrile），CAS 編號為 75-05-8，風險等級為 1，PubChem CID 為 6342。
該物質屬於急毒性危害，主要的危害為皮膚致敏 - 重複劑量，危害等級為低。根據 QSAR Toolbox: QSAR 的資料來源，可信度相對較低，但危害等級分類清楚。
此物質的適用地區與適用產業未明確記載，且是否具強制性要求也未明確說明。
相關清單與額外註解未提供，僅註明該物質屬於低毒性。"
Acetonitrile,,1,6342,75-05-8,急毒性危害,皮膚致敏 - 重複劑量,,translation missing: zh-TW.list_name.QSAR Toolbox: Read-Across,相對低,包含多種危害終點，危害等級分類模糊。,,所有,N,,,,Human Health Hazards / Sensitisation / EC3: No value,,"乙腈（Acetonitrile），CAS 編號為 75-05-8，風險等級為 1，PubChem CID 為 6342。
該物質屬於急毒性危害，主要的危害為皮膚致敏 - 重複劑量，危害等級為相對低。根據 QSAR Toolbox: Read-Across 的資料來源，可信度相對較低，且危害等級分類模糊，包含多種危害終點。
此危害適用於所有地區與產業。
該物質的危害分類不具強制性要求，相關清單或資料來源未提供具體連結或註解。根據現有資料，該物質的危害分類屬於 Human Health Hazards / Sensitisation / EC3: No value。"
Acetonitrile,,1,6342,75-05-8,急毒性危害,皮膚致敏 - 重複劑量,,translation missing: zh-TW.list_name.QSAR Toolbox: Read-Across,相對低,包含多種危害終點，危害等級分類模糊。,,所有,N,,,,Human Health Hazards / Sensitisation / EC3 <OR> S M W N <OR> Skin sensitisation: ,,"乙腈（Acetonitrile），CAS 編號為 75-05-8，風險等級為 1，PubChem CID 為 6342。
該物質屬於急毒性危害，主要的危害為皮膚致敏，且涉及重複劑量的影響。根據 QSAR Toolbox: Read-Across 的資料來源，可信度相對較低，且危害等級分類模糊，包含多種危害終點。
此危害適用於所有地區與產業。
該物質的危害分類不具強制性要求，相關清單或連結未提供。此物質的危害分類屬於 Human Health Hazards / Sensitisation / EC3 <OR> S M W N <OR> Skin sensitisation。"
Acetonitrile,,1,6342,75-05-8,急毒性危害,皮膚致敏 - 重複劑量,,translation missing: zh-TW.list_name.QSAR Toolbox: Read-Across,相對低,包含多種危害終點，危害等級分類模糊。,,所有,N,,,,Human Health Hazards / Sensitisation / EC3 <OR> Skin sensitisation: ,,"乙腈（Acetonitrile），CAS 編號為 75-05-8，風險等級為 1，PubChem CID 為 6342。
該物質屬於急毒性危害，主要的危害為皮膚致敏 - 重複劑量。根據 QSAR Toolbox: Read-Across 的資料來源，可信度相對較低，且危害等級分類模糊，包含多種危害終點。
此危害適用於所有地區與產業。
該物質的危害分類不具強制性要求，相關清單與資料可通過 QSAR Toolbox 查閱。此清單不具強制性。"
Acetonitrile,,1,6342,75-05-8,急毒性危害,皮膚致敏 - 重複劑量,,translation missing: zh-TW.list_name.QSAR Toolbox: Read-Across,相對低,包含多種危害終點，危害等級分類模糊。,,所有,N,,,,Human Health Hazards / Sensitisation / Skin sensitisation: ,,"乙腈（Acetonitrile），CAS 編號為 75-05-8，風險等級為 1，PubChem CID 為 6342。
該物質屬於急毒性危害，主要的危害為皮膚致敏，且為重複劑量暴露。根據 QSAR Toolbox: Read-Across 的資料來源，可信度相對較低，且危害等級分類模糊，包含多種危害終點。
此危害適用於所有地區與產業。
該物質的危害分類不具強制性要求，相關清單或連結未提供。此物質的危害分類屬於皮膚致敏性，並且資料來源顯示其危害等級分類不明確。"
Acetonitrile,,1,6342,75-05-8,急毒性危害,皮膚致敏 - 重複劑量,,translation missing: zh-TW.list_name.QSAR Toolbox: Read-Across,相對低,包含多種危害終點，危害等級分類模糊。,,所有,N,,,,Human Health Hazards / Sensitisation / S M W N <OR> Skin sensitisation: No value,,"乙腈（Acetonitrile），CAS 編號為 75-05-8，風險等級為 1，PubChem CID 為 6342。
該物質屬於急毒性危害，主要的危害為皮膚致敏 - 重複劑量，危害等級未明確標示。根據 QSAR Toolbox: Read-Across 的資料來源，可信度相對較低，且危害等級分類模糊。
此危害適用於所有地區與產業。
該物質的危害分類包含多種危害終點，且分類不明確。相關清單與資料來源未提供具體連結或註解，且無法確定是否具強制性要求。此物質的危害分類屬於人類健康危害 / 致敏作用 / S M W N <OR> 皮膚致敏：無具體數值。"
Acetonitrile,,1,6342,75-05-8,急毒性危害,呼吸致敏 - 重複劑量,高,QSAR Toolbox: QSAR,相對低,危害等級分類清楚。,,,,,translation missing: zh-TW.hazard_annotation.QSAR Toolbox: QSAR,具毒性,,,"乙腈（Acetonitrile），CAS 編號為 75-05-8，風險等級為 1，PubChem CID 為 6342。
該物質屬於急毒性危害，主要的危害為呼吸致敏 - 重複劑量，危害等級為高。根據 QSAR Toolbox: QSAR 的資料來源，可信度相對較低，但危害等級分類清楚。
此物質的適用地區與適用產業未明確記載，且是否具強制性要求也未明確說明。
相關清單連結與註解未提供，僅有額外註解指出該物質具毒性。預測值未提供。"
Acetonitrile,,1,6342,75-05-8,急毒性危害,皮膚刺激,高,QSAR Toolbox: QSAR,相對低,危害等級分類清楚。,,,,,translation missing: zh-TW.hazard_annotation.QSAR Toolbox: QSAR,具毒性,,,"乙腈（Acetonitrile），CAS 編號為 75-05-8，風險等級為 1，PubChem CID 為 6342。
該物質屬於急毒性危害，主要的危害為皮膚刺激，危害等級為高。根據 QSAR Toolbox: QSAR 的資料來源，可信度相對較低，但危害等級分類清楚。
此物質的適用地區與適用產業未明確記載，且是否具強制性要求也未明確說明。
相關清單與額外註解未提供具體連結或詳細資訊。該物質被標註為具毒性，並且資料來源為 QSAR Toolbox: QSAR。"
Acetonitrile,,1,6342,75-05-8,急毒性危害,眼睛刺激,高,歐盟GHS,相對高,危害等級分類清楚。,歐盟,C大類「製造業」,Y,"ECHA provides an updated excel list of all harmonized classifications. Access the full list of CASRNs with associated harmonized GHS classifications using the first link below (Export search results function is at the bottom of the page).
https://echa.europa.eu/information-on-chemicals/cl-inventory-database
https://echa.europa.eu/information-on-chemicals/annex-vi-to-clp",嚴重眼睛損傷/刺激危害第2A級：H319,,,,"乙腈（Acetonitrile），CAS 編號為 75-05-8，風險等級為 1，PubChem CID 為 6342。
該物質屬於急毒性危害，主要的危害為眼睛刺激，危害等級為高。根據歐盟 GHS 的資料來源，可信度相對較高，且危害等級分類清楚。
此危害適用於歐盟地區，主要影響製造業（C 類）。
該物質在歐盟 GHS 調和分類中被列為嚴重眼睛損傷/刺激危害第 2A 級（H319）。相關清單可通過以下連結查閱：化學物質資訊資料庫，以及 CLP 法規附錄 VI。這些清單會定期更新，並提供所有相關 CAS 編號與調和分類的 Excel 清單下載功能。
該法規在歐盟地區具有強制性要求，相關清單可通過以下連結查閱：ECHA 提供的更新 Excel 清單，包含所有調和分類的 CAS 編號。完整清單可通過以下連結查閱：https://echa.europa.eu/information-on-chemicals/cl-inventory-database 以及 https://echa.europa.eu/information-on-chemicals/annex-vi-to-clp。"
Acetonitrile,,1,6342,75-05-8,急毒性危害,眼睛刺激,非常高,PubChem資料庫 聯合國GHS,相對低,危害等級分類清楚。,,,,https://ftp.ncbi.nlm.nih.gov/pubchem/Compound/Extras/,translation missing: zh-TW.hazard_annotation.H318,,,,"乙腈（Acetonitrile），CAS 編號為 75-05-8，風險等級為 1，PubChem CID 為 6342。
該物質屬於急毒性危害，主要的危害為眼睛刺激，危害等級為非常高。根據 PubChem 資料庫和聯合國 GHS 的資料來源，可信度相對較低，但危害等級分類清楚。
此危害適用地區和產業未明確記載。
相關清單可通過以下連結查閱：PubChem 資料庫。該清單包含 H318（眼睛嚴重損傷/眼睛刺激）物質，並會隨著資料庫更新進行調整。
該資料來源不具強制性要求，相關清單可通過以下連結查閱：PubChem 資料庫。"
Acetonitrile,,1,6342,75-05-8,急毒性危害,眼睛刺激,高,PubChem資料庫 聯合國GHS,相對低,危害等級分類清楚。,,,,https://ftp.ncbi.nlm.nih.gov/pubchem/Compound/Extras/,嚴重眼睛損傷/刺激危害第2A級：H319,,,,"乙腈（Acetonitrile），CAS 編號為 75-05-8，風險等級為 1，PubChem CID 為 6342。

該物質屬於急毒性危害，主要的危害為眼睛刺激，危害等級為高。根據 PubChem 資料庫與聯合國 GHS 的資料來源，可信度相對較低，但危害等級分類清楚。

此物質的危害分類屬於嚴重眼睛損傷/刺激危害第 2A 級，對應的危害說明為 H319。

相關清單可通過以下連結查閱：PubChem 資料庫。此清單包含詳細的化學物質資訊，並提供相關資料的下載功能。"
Acetonitrile,,1,6342,75-05-8,環境危害,急性水生毒性,低,美國環保署CompTox資料庫,相對高,包含多種危害終點，危害等級分類模糊。,,,,https://www.epa.gov/chemical-research/comptox-chemicals-dashboard,,,,,"乙腈（Acetonitrile），CAS 編號為 75-05-8，風險等級為 1，PubChem CID 為 6342。
該物質屬於環境危害，主要的危害為急性水生毒性，危害等級為低。根據美國環保署 CompTox 資料庫的資料來源，可信度相對較高，但包含多種危害終點，危害等級分類模糊。
此物質的危害分類適用地區與產業未明確記載。
相關清單可通過以下連結查閱：美國環保署 CompTox 化學物質儀表板。此清單不具強制性要求。"
Acetonitrile,,1,6342,75-05-8,環境危害,急性水生毒性,低,美國環保署CompTox資料庫,相對高,包含多種危害終點，危害等級分類模糊。,,,,https://www.epa.gov/chemical-research/comptox-chemicals-dashboard,,,,,"乙腈（Acetonitrile），CAS 編號為 75-05-8，風險等級為 1，PubChem CID 為 6342。
該物質屬於環境危害，主要的危害為急性水生毒性，危害等級為低。根據美國環保署 CompTox 資料庫的資料來源，可信度相對較高，但包含多種危害終點，危害等級分類模糊。
此物質的危害分類適用地區與產業未明確記載，且是否具強制性要求也未明確說明。
相關清單可通過以下連結查閱：美國環保署 CompTox 化學物質儀表板。此清單會定期更新，並提供所有相關 CAS 編號與調和分類的詳細資料。"
Acetonitrile,,1,6342,75-05-8,環境危害,急性水生毒性,低,美國環保署CompTox資料庫,相對高,包含多種危害終點，危害等級分類模糊。,,,,https://www.epa.gov/chemical-research/comptox-chemicals-dashboard,,,,,"乙腈（Acetonitrile），CAS 編號為 75-05-8，風險等級為 1，PubChem CID 為 6342。
該物質屬於環境危害，主要的危害為急性水生毒性，危害等級為低。根據美國環保署 CompTox 資料庫的資料來源，可信度相對較高，但包含多種危害終點，危害等級分類模糊。
此物質的危害分類適用於全球所有地區與產業。
相關清單可通過以下連結查閱：美國環保署 CompTox 化學物質儀表板。此清單不具強制性要求。"
Acetonitrile,,1,6342,75-05-8,環境危害,急性水生毒性,中,美國環保署CompTox資料庫,相對高,包含多種危害終點，危害等級分類模糊。,,,,https://www.epa.gov/chemical-research/comptox-chemicals-dashboard,,,,,"乙腈（Acetonitrile），CAS 編號為 75-05-8，風險等級為 1，PubChem CID 為 6342。
該物質屬於環境危害，主要的危害為急性水生毒性，危害等級為中。根據美國環保署 CompTox 資料庫的資料來源，可信度相對較高，但包含多種危害終點，危害等級分類模糊。
此物質的危害分類適用地區與產業未明確記載。
相關清單可通過以下連結查閱：美國環保署 CompTox 化學物質資訊儀表板。此清單不具強制性要求。"
Acetonitrile,,1,6342,75-05-8,環境危害,急性水生毒性,低,美國環保署CompTox資料庫,相對高,包含多種危害終點，危害等級分類模糊。,,,,https://www.epa.gov/chemical-research/comptox-chemicals-dashboard,,,,,"乙腈（Acetonitrile），CAS 編號為 75-05-8，風險等級為 1，PubChem CID 為 6342。

該物質屬於環境危害，主要的危害為急性水生毒性，危害等級為低。根據美國環保署 CompTox 資料庫的資料來源，可信度相對較高，但包含多種危害終點，危害等級分類較為模糊。

此物質的危害分類適用地區與產業未明確記載，且是否具強制性要求也未明確說明。

相關清單可通過以下連結查閱：美國環保署 CompTox 化學物質儀表板。此清單會定期更新，並提供所有相關 CAS 編號與調和分類的資料。"
Acetonitrile,,1,6342,75-05-8,環境危害,急性水生毒性,低,美國環保署CompTox資料庫,相對高,包含多種危害終點，危害等級分類模糊。,,,,https://www.epa.gov/chemical-research/comptox-chemicals-dashboard,,,,,"乙腈（Acetonitrile），CAS 編號為 75-05-8，風險等級為 1，PubChem CID 為 6342。
該物質屬於環境危害，主要的危害為急性水生毒性，危害等級為低。根據美國環保署 CompTox 資料庫的資料來源，可信度相對較高，但包含多種危害終點，危害等級分類模糊。
此物質的危害分類適用地區與產業未明確記載，且是否具強制性要求也未明確說明。
相關清單可通過以下連結查閱：美國環保署 CompTox 化學物質儀表板。此清單會定期更新，並提供所有相關 CAS 編號與調和分類的資料。"
Acetonitrile,,1,6342,75-05-8,環境危害,急性水生毒性,中,美國環保署CompTox資料庫,相對高,包含多種危害終點，危害等級分類模糊。,,,,https://www.epa.gov/chemical-research/comptox-chemicals-dashboard,,,,,"乙腈（Acetonitrile），CAS 編號為 75-05-8，風險等級為 1，PubChem CID 為 6342。
該物質屬於環境危害，主要的危害為急性水生毒性，危害等級為中。根據美國環保署 CompTox 資料庫的資料來源，可信度相對較高，但包含多種危害終點，危害等級分類模糊。
此物質的危害分類適用地區與產業未明確記載。
相關清單可通過以下連結查閱：美國環保署 CompTox 化學物質儀表板。此清單不具強制性要求。"
Acetonitrile,,1,6342,75-05-8,環境危害,急性水生毒性,低,美國環保署CompTox資料庫,相對高,包含多種危害終點，危害等級分類模糊。,,,,https://www.epa.gov/chemical-research/comptox-chemicals-dashboard,,,,,"乙腈（Acetonitrile），CAS 編號為 75-05-8，風險等級為 1，PubChem CID 為 6342。
該物質屬於環境危害，主要的危害為急性水生毒性，危害等級為低。根據美國環保署 CompTox 資料庫的資料來源，可信度相對較高，但包含多種危害終點，危害等級分類模糊。
此物質的危害分類適用地區與產業未明確記載。
相關清單可通過以下連結查閱：美國環保署 CompTox 化學物質儀表板。此清單不具強制性要求。"
Acetonitrile,,1,6342,75-05-8,環境危害,急性水生毒性,低,美國環保署CompTox資料庫,相對高,包含多種危害終點，危害等級分類模糊。,,,,https://www.epa.gov/chemical-research/comptox-chemicals-dashboard,,,,,"乙腈（Acetonitrile），CAS 編號為 75-05-8，風險等級為 1，PubChem CID 為 6342。
該物質屬於環境危害，主要的危害為急性水生毒性，危害等級為低。根據美國環保署 CompTox 資料庫的資料來源，可信度相對較高，但包含多種危害終點，危害等級分類模糊。
此物質的危害分類適用地區與產業未明確記載。
相關清單可通過以下連結查閱：美國環保署 CompTox 化學物質儀表板。此清單不具強制性要求。"
Acetonitrile,,1,6342,75-05-8,環境危害,急性水生毒性,低,美國環保署CompTox資料庫,相對高,包含多種危害終點，危害等級分類模糊。,,,,https://www.epa.gov/chemical-research/comptox-chemicals-dashboard,,,,,"乙腈（Acetonitrile），CAS 編號為 75-05-8，風險等級為 1，PubChem CID 為 6342。
該物質屬於環境危害，主要的危害為急性水生毒性，危害等級為低。根據美國環保署 CompTox 資料庫的資料來源，可信度相對較高，但包含多種危害終點，危害等級分類模糊。
此物質的危害分類適用地區與產業未明確記載。
相關清單可通過以下連結查閱：美國環保署 CompTox 化學物質儀表板。此清單不具強制性要求。"
Acetonitrile,,1,6342,75-05-8,環境危害,急性水生毒性,中,美國環保署CompTox資料庫,相對高,包含多種危害終點，危害等級分類模糊。,,,,https://www.epa.gov/chemical-research/comptox-chemicals-dashboard,,,,,"乙腈（Acetonitrile），CAS 編號為 75-05-8，風險等級為 1，PubChem CID 為 6342。
該物質屬於環境危害，主要的危害為急性水生毒性，危害等級為中。根據美國環保署 CompTox 資料庫的資料來源，可信度相對較高，但包含多種危害終點，危害等級分類模糊。
此物質的適用地區與適用產業未明確記載，且是否具強制性要求也未明確說明。
相關清單可通過以下連結查閱：美國環保署 CompTox 化學物質資訊儀表板。此物質的危害分類尚未明確，需進一步查閱相關資料以確認。"
