化學物名稱,中文名稱,風險等級,PubChem CID,CAS No.,危害組別,危害名稱,危害等級,資料來源,可信度,危害分類是否清楚,適用地區,適用產業,是否具強制性？,清單連結,註解,額外註解,預測值,Summary,Generated_Text
Tetrabromobisphenol A (TBBPA),,1,6618,79-94-7,環境危害,急性水生毒性,非常高,歐盟GHS,相對高,危害等級分類清楚。,歐盟,C大類「製造業」,Y,"ECHA provides an updated excel list of all harmonized classifications. Access the full list of CASRNs with associated harmonized GHS classifications using the first link below (Export search results function is at the bottom of the page).
https://echa.europa.eu/information-on-chemicals/cl-inventory-database
https://echa.europa.eu/information-on-chemicals/annex-vi-to-clp",水生環境之急性危害第1級：H400,,,,"Tetrabromobisphenol A (TBBPA)，CAS 編號為 79-94-7，風險等級為 1，PubChem CID 為 6618。
該物質屬於環境危害，主要的危害為急性水生毒性，危害等級為非常高。根據歐盟 GHS 的資料來源，可信度相對較高，且危害等級分類清楚。
此危害適用於歐盟地區，主要影響製造業（C 類）。
該物質在歐盟 GHS 調和分類中被列為水生環境之急性危害第1級，對應 H400。相關清單可通過以下連結查閱：ECHA 提供的最新調和分類 Excel 清單，並可使用以下連結查閱完整的 CAS 編號及其相關的調和 GHS 分類：https://echa.europa.eu/information-on-chemicals/cl-inventory-database 以及 https://echa.europa.eu/information-on-chemicals/annex-vi-to-clp。
這些清單會定期更新，並提供所有相關 CAS 編號與調和分類的 Excel 清單下載功能。該法規在歐盟地區具有強制性要求。"
Tetrabromobisphenol A (TBBPA),,1,6618,79-94-7,環境危害,急性水生毒性,非常高,日本GHS,相對低,危害等級分類清楚。,日本,所有,Y,"The NITE Chemical Risk Information Platform (NITE-CHRIP) database can be used to search for GHS Classifications for chemicals individually. To retrieve a full list of CASRNs, ""check all the boxes"" in the ""GHS Classification Results by the Japanese Government"" section, which is a subsection under ""Chemical Hazard and Risk Information"".
http://www.nite.go.jp/en/chem/chrip/chrip_search/srhInput",水生環境之急性危害第1級：H400,,,,"四溴雙酚A（Tetrabromobisphenol A, TBBPA），CAS 編號為 79-94-7，風險等級為 1，PubChem CID 為 6618。
該物質屬於環境危害，主要的危害為急性水生毒性，危害等級為非常高。根據日本 GHS 的資料來源，可信度相對較低，但危害等級分類清楚。
此危害適用於日本地區，並影響所有產業。
該物質在日本 GHS 法規中的危害等級被列為水生環境之急性危害第1級（H400）。相關清單可通過以下連結查閱：The NITE Chemical Risk Information Platform (NITE-CHRIP) database。該平台可用於單獨搜索化學物質的 GHS 分類，並可在 ""GHS Classification Results by the Japanese Government"" 部分中選擇所有框以檢索完整的 CASRNs 清單。
此法規在日本地區具有強制性要求，相關清單可通過以下連結查閱：http://www.nite.go.jp/en/chem/chrip/chrip_search/srhInput。"
Tetrabromobisphenol A (TBBPA),,1,6618,79-94-7,環境危害,急性水生毒性,非常高,國際化學品秘書處 - 立即替換清單,相對低,危害等級分類清楚。,全球,所有,Y,"A description of ChemSec is available at the first link below. The current SIN List can be searched or listed in full at the website at the second link below.
http://chemsec.org/about-us
http://sinlist.chemsec.org/",水生環境之急性危害第1級：H400,,,,"Tetrabromobisphenol A (TBBPA)，CAS 編號為 79-94-7，風險等級為 1，PubChem CID 為 6618。
該物質屬於環境危害，主要的危害為急性水生毒性，危害等級為非常高。根據國際化學品秘書處（ChemSec）公告的立即替換清單，該資料來源的可信度相對較低，但危害等級分類清楚。
此危害適用於全球所有地區與產業，且具有強制性要求。
相關清單可通過以下連結查閱：ChemSec 介紹，以及當前的 SIN 清單。這些清單會定期更新，並提供所有相關 CAS 編號與調和分類的 Excel 清單下載功能。
該物質的危害分類屬於水生環境之急性危害第1級（H400）。"
Tetrabromobisphenol A (TBBPA),,1,6618,79-94-7,環境危害,急性水生毒性,非常高,PubChem資料庫 聯合國GHS,相對低,危害等級分類清楚。,,,,https://ftp.ncbi.nlm.nih.gov/pubchem/Compound/Extras/,水生環境之急性危害第1級：H400,,,,"四溴雙酚A（Tetrabromobisphenol A, TBBPA），CAS 編號為 79-94-7，風險等級為 1，PubChem CID 為 6618。

該物質屬於環境危害，主要的危害為急性水生毒性，危害等級為非常高。根據 PubChem 資料庫和聯合國 GHS 的資料來源，該資料的可信度相對較低，但危害等級分類清楚。

此物質的危害等級被列為水生環境之急性危害第1級，對應 H400。相關清單可通過以下連結查閱：PubChem 資料庫，該清單包含所有相關的 CAS 編號與調和分類的詳細資料。

目前，該物質的適用地區與適用產業尚未明確，且是否具強制性要求也未明確。相關清單可通過以下連結查閱：https://ftp.ncbi.nlm.nih.gov/pubchem/Compound/Extras/。"
Tetrabromobisphenol A (TBBPA),,1,6618,79-94-7,環境危害,急性水生毒性,非常高,南韓GHS,相對低,危害等級分類清楚。,韓國,所有,Y,"The Korean National Chemicals Information System (NCiS) can be used to search for GHS Classifications for chemicals. GreenScreen List Translator only includes chemicals in 5 broad search categories: Phase-in substances subject to registration, Toxic Substances, Restricted Substances, Prohibited Substances, and Substances requiring preparation for accidents. Search each category, as a chemical may be on one list and not another.
http://ncis.nier.go.kr/en/main.do",水生環境之急性危害第1級：H400,,,,"四溴雙酚A（Tetrabromobisphenol A, TBBPA），CAS 編號為 79-94-7，風險等級為 1，PubChem CID 為 6618。

該物質屬於環境危害，主要的危害為急性水生毒性，危害等級為非常高。根據南韓 GHS 的資料來源，可信度相對較低，但危害等級分類清楚。

此危害適用於韓國地區，並且適用於所有產業。該物質在南韓 GHS 系統中具有強制性要求，相關清單可通過以下連結查閱：The Korean National Chemicals Information System (NCiS)。該系統可用於搜索化學品的 GHS 分類，GreenScreen List Translator 僅包含五大類別的化學品：需註冊的過渡性物質、有毒物質、受限制物質、禁用物質，以及需準備應急措施的物質。每個類別都需單獨搜索，因為某些化學品可能只在其中一個清單中出現。

相關清單可通過以下連結查閱：http://ncis.nier.go.kr/en/main.do。該物質的危害分類屬於水生環境之急性危害第1級（H400）。"
Tetrabromobisphenol A (TBBPA),,1,6618,79-94-7,環境危害,急性水生毒性,非常高,紐西蘭GHS,相對低,危害等級分類清楚。,紐西蘭,所有,Y,"The Chemical Classification and Information Database (CCID) provided by the New Zealand Hazardous Substances and New Organisms (HSNO) can be used to search for hazards of individual chemicals (first link). New Zealand uses their own classification terminology which need to be converted to GHS classification categories to be used in the List Translator. A document describing the translation from HSNO to GHS classification is available at the second link.
http://www.epa.govt.nz/search-databases/Pages/HSNO-CCID.aspx
http://www.epa.govt.nz/Publications/hsnogen-ghs-nz-hazard.pdf",水生環境之急性危害第1級：H400,,,,"Tetrabromobisphenol A (TBBPA)，CAS 編號為 79-94-7，風險等級為 1，PubChem CID 為 6618。
該物質屬於環境危害，主要的危害為急性水生毒性，危害等級為非常高。根據紐西蘭 GHS 的資料來源，可信度相對較低，但危害等級分類清楚。
此危害適用於紐西蘭地區，並適用於所有產業。
該物質在紐西蘭的化學分類和資訊資料庫（CCID）中列出，紐西蘭使用其自身的分類術語，需轉換為 GHS 分類類別以便在清單翻譯器中使用。相關的翻譯文件可通過以下連結查閱：紐西蘭危險物質和新有機物（HSNO）CCID 資料庫，以及 HSNO 到 GHS 分類的翻譯文件。
此法規在紐西蘭地區具有強制性要求，相關清單可通過以下連結查閱：
[紐西蘭 HSNO CCID 資料庫](http://www.epa.govt.nz/search-databases/Pages/HSNO-CCID.aspx)
[HSNO 到 GHS 分類翻譯文件](http://www.epa.govt.nz/Publications/hsnogen-ghs-nz-hazard.pdf)
此物質的危害分類屬於水生環境之急性危害第1級：H400。"
Tetrabromobisphenol A (TBBPA),,1,6618,79-94-7,環境危害,慢性水生毒性,非常高,PubChem資料庫 聯合國GHS,相對低,危害等級分類清楚。,,,,https://ftp.ncbi.nlm.nih.gov/pubchem/Compound/Extras/,translation missing: zh-TW.hazard_annotation.H410,,,,"Tetrabromobisphenol A (TBBPA)，CAS 編號為 79-94-7，風險等級為 1，PubChem CID 為 6618。
該物質屬於環境危害，主要的危害為慢性水生毒性，危害等級為非常高。根據 PubChem 資料庫與聯合國 GHS 的資料來源，可信度相對較低，但危害等級分類清楚。
此物質的適用地區與產業未明確記載，且是否具強制性要求也未明確說明。
相關清單可通過以下連結查閱：PubChem 資料庫。此物質的危害分類屬於 H410（對水生生物具有長期毒性）。
額外註解與預測值未提供。"
Tetrabromobisphenol A (TBBPA),,1,6618,79-94-7,環境危害,慢性水生毒性,高,PubChem資料庫 聯合國GHS,相對低,危害等級分類清楚。,,,,https://ftp.ncbi.nlm.nih.gov/pubchem/Compound/Extras/,translation missing: zh-TW.hazard_annotation.H411,,,,"Tetrabromobisphenol A (TBBPA)，CAS 編號為 79-94-7，風險等級為 1，PubChem CID 為 6618。

該物質屬於環境危害，主要的危害為慢性水生毒性，危害等級為高。根據 PubChem 資料庫與聯合國 GHS 的資料來源，可信度相對較低，但危害等級分類清楚。

此物質的適用地區與適用產業未明確記載，且是否具強制性要求也未明確說明。相關清單可通過以下連結查閱：PubChem 資料庫，該連結提供了額外的資料與下載功能。

該物質的危害分類屬於 H411（對水生生物具有長期毒性）。"
Tetrabromobisphenol A (TBBPA),,1,6618,79-94-7,環境危害,慢性水生毒性,非常高,日本GHS,相對低,危害等級分類清楚。,日本,所有,Y,"The NITE Chemical Risk Information Platform (NITE-CHRIP) database can be used to search for GHS Classifications for chemicals individually. To retrieve a full list of CASRNs, ""check all the boxes"" in the ""GHS Classification Results by the Japanese Government"" section, which is a subsection under ""Chemical Hazard and Risk Information"".
http://www.nite.go.jp/en/chem/chrip/chrip_search/srhInput",translation missing: zh-TW.hazard_annotation.GHS_Japan,,,,"Tetrabromobisphenol A (TBBPA)，CAS 編號為 79-94-7，風險等級為 1，PubChem CID 為 6618。
該物質屬於環境危害，主要的危害為慢性水生毒性，危害等級為非常高。根據日本 GHS 的資料來源，可信度相對較低，但危害等級分類清楚。
此危害適用於日本地區，並影響所有產業。
該物質在日本 GHS 法規中具有強制性要求，相關清單可通過以下連結查閱：The NITE Chemical Risk Information Platform (NITE-CHRIP) database。該資料庫可用於單獨搜索化學品的 GHS 分類，並可在 ""GHS Classification Results by the Japanese Government"" 部分中勾選所有選項以檢索完整的 CASRNs 清單。
此清單會定期更新，並提供所有相關 CAS 編號與調和分類的 Excel 清單下載功能。"
Tetrabromobisphenol A (TBBPA),,1,6618,79-94-7,環境流佈,持續性,非常高,加拿大國內物質清單,相對低,包含多種危害終點，危害等級分類模糊。,加拿大,所有,Y,"""Canadian Environmental Protection Act, 1999 (CEPA), September 2006. Description and specific lists by type (first link).
The DSL categorization search engine is at the second link. Download the spreadsheet for """"Categorization decisions for all DSL substances"""". Each column represents different endpoints:
Column E - iT Human, Column H - Persistence, Column I - Bioaccumulation, Column J - iT Environment""
http://www.ec.gc.ca/lcpe-cepa/default.asp?lang=En&n=5F213FA8-1
http://www.ec.gc.ca/lcpe-cepa/default.asp?lang=En&n=5F213FA8-1&wsdoc=D031CB30-B31B-D54C-0E46-37E32D526A1F",持續性,,,,"四溴雙酚A（Tetrabromobisphenol A, TBBPA），CAS 編號為 79-94-7，風險等級為 1，PubChem CID 為 6618。
該物質屬於環境流佈危害，主要的危害為持續性，危害等級為非常高。根據加拿大國內物質清單的資料來源，可信度相對較低，且包含多種危害終點，危害等級分類模糊。
此危害適用於加拿大地區，影響所有產業。
根據《加拿大環境保護法，1999》（CEPA）的規定，該物質在 2006 年 9 月的描述和特定清單中被列出。該清單包含不同類型的物質，並可通過以下連結查閱：Canadian Environmental Protection Act, 1999 (CEPA)，以及 DSL 分類搜尋引擎。下載 ""Categorization decisions for all DSL substances"" 的電子表格，每個欄位代表不同的終點：欄位 E - iT Human，欄位 H - Persistence，欄位 I - Bioaccumulation，欄位 J - iT Environment。
該法規在加拿大地區具有強制性要求，相關清單可通過以下連結查閱：http://www.ec.gc.ca/lcpe-cepa/default.asp?lang=En&n=5F213FA8-1 以及 http://www.ec.gc.ca/lcpe-cepa/default.asp?lang=En&n=5F213FA8-1&wsdoc=D031CB30-B31B-D54C-0E46-37E32D526A1F。此物質的危害分類屬於持續性。"
Tetrabromobisphenol A (TBBPA),,1,6618,79-94-7,環境流佈,生物累積性,低,translation missing: zh-TW.list_name.OECD QSAR Toolbox,相對低,危害等級分類清楚。,,,,,translation missing: zh-TW.hazard_annotation.OECD,輕度毒性,,,"四溴雙酚A（Tetrabromobisphenol A, TBBPA），CAS 編號為 79-94-7，風險等級為 1，PubChem CID 為 6618。

該物質屬於環境流佈危害，主要的危害為生物累積性，危害等級為低。根據 OECD QSAR Toolbox 的資料來源，可信度相對較低，但危害等級分類清楚。

此物質的危害適用地區與產業未明確記載，且是否具強制性要求也未明確說明。相關清單與註解可通過以下連結查閱：translation missing: zh-TW.list_name.OECD QSAR Toolbox。

該物質被註解為輕度毒性，並且有額外註解：translation missing: zh-TW.hazard_annotation.OECD。預測值未提供。"
